,epoch,train_loss,train_accuracy
0,1,0.9988361181634845,53.19047619047619
1,2,0.7841899521423109,71.66666666666667
2,3,0.6640303821274729,78.64285714285714
3,4,0.5804310585513259,82.64285714285714
4,5,0.5265586014949915,85.71428571428571
5,6,0.4864297631112012,86.80952380952381
6,7,0.45286654748699884,88.0952380952381
7,8,0.42929405064293835,87.83333333333333
8,9,0.40440016533389234,89.23809523809524
9,10,0.3905769889101838,88.92857142857143
10,11,0.3747340418172605,89.5952380952381
11,12,0.36174250461838464,90.23809523809524
12,13,0.34432741051370447,90.57142857142857
13,14,0.3408062360955007,90.0952380952381
14,15,0.33414103542313434,90.33333333333333
15,16,0.3222962152777296,90.78571428571429
16,17,0.3137909521659215,91.38095238095238
17,18,0.3082692088051276,90.97619047619048
18,19,0.3053402548486536,91.35714285714286
19,20,0.2982000945643945,91.04761904761905
20,21,0.29064655236222525,91.47619047619048
21,22,0.28561041391257086,91.61904761904762
22,23,0.27724874877568445,91.73809523809524
23,24,0.27784560891714966,91.73809523809524
24,25,0.272794658035943,92.04761904761905
25,26,0.2731166477456237,92.16666666666667
26,27,0.2611997240420544,92.57142857142857
27,28,0.2606790896618005,92.33333333333333
28,29,0.25383353301069955,92.64285714285714
29,30,0.253406529851032,92.47619047619048
30,31,0.2496280844012896,92.83333333333333
31,32,0.24940313782655832,92.5952380952381
32,33,0.25455750107313646,92.21428571428571
33,34,0.23897225883874026,92.78571428571429
34,35,0.24484942921183325,92.47619047619048
35,36,0.24021352330843607,92.95238095238095
36,37,0.2333858631777041,93.28571428571429
37,38,0.23509613830934872,92.78571428571429
38,39,0.23252221242044913,93.04761904761905
39,40,0.22919235581701453,92.92857142857143
40,41,0.2340291596271775,93.04761904761905
41,42,0.2262702936475927,93.33333333333333
42,43,0.22729747764991992,92.9047619047619
43,44,0.2245232765421723,93.19047619047619
44,45,0.21805802529508417,93.30952380952381
45,46,0.2220941601377545,92.71428571428571
46,47,0.22732870687137952,92.92857142857143
47,48,0.21927266590522998,93.45238095238095
48,49,0.21641617708585478,93.38095238095238
49,50,0.21489416333762082,93.5
50,51,0.21341043417200897,93.16666666666667
51,52,0.21425706599697922,93.28571428571429
52,53,0.21275428411635486,93.28571428571429
53,54,0.21963332762772386,92.92857142857143
54,55,0.20765361618815045,93.54761904761905
55,56,0.2061970318582925,93.57142857142857
56,57,0.20893927923206126,93.5952380952381
57,58,0.2094661435394576,93.5
58,59,0.20169641788710246,93.85714285714286
59,60,0.203817647853584,93.71428571428571
60,61,0.19897629433509076,94.0
61,62,0.20760705547802377,93.33333333333333
62,63,0.1994253990776611,93.97619047619048
63,64,0.20007095756855878,93.95238095238095
64,65,0.1979750313542106,93.73809523809524
65,66,0.19600784225445805,93.9047619047619
66,67,0.19654312549215375,93.83333333333333
67,68,0.19396806632479033,94.0952380952381
68,69,0.1949703194426768,94.04761904761905
69,70,0.19366147448167656,93.97619047619048
70,71,0.1938434528807799,93.57142857142857
71,72,0.1941791527876348,93.83333333333333
72,73,0.19371037128748317,94.14285714285714
73,74,0.19196957270755913,94.14285714285714
74,75,0.19626948621236917,93.85714285714286
75,76,0.18932406051140843,93.88095238095238
76,77,0.19008398744644542,93.76190476190476
77,78,0.1880526246898102,93.80952380952381
78,79,0.1859511686771205,94.23809523809524
79,80,0.18585109676827083,94.02380952380952
80,81,0.18304052260337453,94.19047619047619
81,82,0.18763955185810724,94.35714285714286
82,83,0.1855163351830208,94.14285714285714
83,84,0.1787388255876122,94.30952380952381
84,85,0.18243291432207281,94.0
85,86,0.18673570239634224,94.07142857142857
86,87,0.17777836108298012,94.19047619047619
87,88,0.1824513887139884,94.16666666666667
88,89,0.18407968725218918,94.30952380952381
89,90,0.1778173731131987,94.45238095238095
90,91,0.17992236950632298,94.38095238095238
91,92,0.18324956523649621,94.04761904761905
92,93,0.1792717149311846,94.47619047619048
93,94,0.1798410303890705,94.45238095238095
94,95,0.1750031140717593,94.97619047619048
95,96,0.17727585103024135,94.33333333333333
96,97,0.17458796659202286,94.26190476190476
97,98,0.17793365827564037,94.28571428571429
98,99,0.17843730454192017,94.33333333333333
99,100,0.17127138263348377,94.80952380952381
