,epoch,train_loss,train_accuracy
0,1,0.32737385087574905,87.73301262778112
1,2,0.08998916853362551,96.96331930246542
2,3,0.054545416617586925,98.67708959711365
3,4,0.027027045528834257,99.33854479855682
4,5,0.017979857914794523,99.63920625375827
5,6,0.02072345753773474,99.48887552615754
6,7,0.011879546948386213,99.87973541791942
7,8,0.012976195758360868,99.69933854479855
8,9,0.012302984315073654,99.66927239927841
9,10,0.009120324826653814,99.69933854479855
10,11,0.005618892388995916,99.84966927239928
11,12,0.0047388005726903566,99.93986770895971
12,13,0.004737190591185936,99.90980156343957
13,14,0.0056907647688673865,99.93986770895971
14,15,0.004669869646162484,99.90980156343957
15,16,0.004533498759393786,99.87973541791942
16,17,0.005686109134470685,99.84966927239928
17,18,0.0029106654307655003,99.96993385447986
18,19,0.005370598717350871,99.96993385447986
19,20,0.001809897484515834,100.0
20,21,0.0021248615515875057,99.96993385447986
21,22,0.0017211753605666812,100.0
22,23,0.0011973764436473944,100.0
23,24,0.001837626458836894,99.96993385447986
24,25,0.0031743203187313785,99.90980156343957
25,26,0.004909186180716811,99.84966927239928
26,27,0.002475652172926437,99.93986770895971
27,28,0.0010193019075604053,100.0
28,29,0.0016527567223560114,99.96993385447986
29,30,0.0009944771109775712,100.0
30,31,0.0019454993728756493,100.0
31,32,0.0014654967709387934,100.0
32,33,0.001066110746076167,100.0
33,34,0.0006594417602452898,100.0
34,35,0.0010396032092872842,100.0
35,36,0.0013641804702834075,100.0
36,37,0.004385006004073288,99.84966927239928
37,38,0.002656707096460965,100.0
38,39,0.0008629011815978279,100.0
39,40,0.0006748983767885455,100.0
40,41,0.0010845289821715526,100.0
41,42,0.0007545248310214867,100.0
42,43,0.002467225131113082,99.90980156343957
43,44,0.0012760155359676272,99.96993385447986
44,45,0.0011191827986574655,99.96993385447986
45,46,0.0014021509317584647,100.0
46,47,0.0004842533551167295,100.0
47,48,0.0007469587274482154,100.0
48,49,0.001144363710986559,100.0
49,50,0.0005572648321958695,100.0
50,51,0.0007941731761932785,100.0
51,52,0.000337029796119518,100.0
52,53,0.0009880220320348178,99.96993385447986
53,54,0.0008590720178395154,100.0
54,55,0.0021417060987599912,99.90980156343957
55,56,0.000983815552479847,100.0
56,57,0.000907955914411874,100.0
57,58,0.00045094885852519766,100.0
58,59,0.0003489474356771237,100.0
59,60,0.0006188238940887039,100.0
60,61,0.0009379459565409959,100.0
61,62,0.0011083986876988443,100.0
62,63,0.00223878180605215,99.96993385447986
63,64,0.00044057112110679626,100.0
64,65,0.000596542604494761,100.0
65,66,0.0015708372833649685,99.93986770895971
66,67,0.0005856641629144668,100.0
67,68,0.00045059917766383686,100.0
68,69,0.0003265456601953841,100.0
69,70,0.0005747326923186008,100.0
70,71,0.000533101911243578,100.0
71,72,0.00032151544696891785,100.0
72,73,0.0004682447541531823,100.0
73,74,0.0009112117425572181,99.96993385447986
74,75,0.00047709536347785895,100.0
75,76,0.00044073344035775965,100.0
76,77,0.00022104340322270078,100.0
77,78,0.0007559646500549906,100.0
78,79,0.000663624722707167,100.0
79,80,0.00039114971512460144,100.0
80,81,0.0005990256549265583,100.0
81,82,0.0002527968166095189,100.0
82,83,0.0006023585507014454,100.0
83,84,0.00020143238608537873,100.0
84,85,0.00046685615249613804,100.0
85,86,0.0005237323078447914,100.0
86,87,0.00035826511749256984,100.0
87,88,0.00014964598615891262,100.0
88,89,0.00018713669393176903,100.0
89,90,0.00028833026632268087,100.0
90,91,0.0005497642821541587,100.0
91,92,0.00029703067068654633,100.0
92,93,0.0002134300578535868,100.0
93,94,0.00023625320901251494,100.0
94,95,0.00038985681337722923,100.0
95,96,0.0007421797415995221,99.96993385447986
96,97,0.00030452052926385965,100.0
97,98,0.00016070564273517308,100.0
98,99,0.00018706455033277682,100.0
99,100,0.0003234866243487361,100.0
