,epoch,train_loss,train_accuracy
0,1,0.8352844769304449,65.85714285714286
1,2,0.5436123162508011,85.04761904761905
2,3,0.40080005156271387,89.97619047619048
3,4,0.31553932618011127,92.45238095238095
4,5,0.26221808158990106,93.66666666666667
5,6,0.2253764897133365,94.45238095238095
6,7,0.19589850848371332,95.19047619047619
7,8,0.17450511026563068,95.92857142857143
8,9,0.15516417654174747,95.9047619047619
9,10,0.1440613836501584,96.47619047619048
10,11,0.12676756377473022,97.14285714285714
11,12,0.11801912550899116,97.04761904761905
12,13,0.11117709902199832,97.26190476190476
13,14,0.10534474987423781,97.38095238095238
14,15,0.09538169617228436,97.54761904761905
15,16,0.08937921871741612,97.88095238095238
16,17,0.08225288287256703,98.07142857142857
17,18,0.07577655656319676,98.30952380952381
18,19,0.07660024280123638,98.0952380952381
19,20,0.07585923853471424,98.19047619047619
20,21,0.07015803453484268,98.30952380952381
21,22,0.0623471580558654,98.69047619047619
22,23,0.06091696599667722,98.4047619047619
23,24,0.05696198296253428,98.83333333333333
24,25,0.05232658855278383,99.0952380952381
25,26,0.05124206863569491,98.76190476190476
26,27,0.050526116635989056,99.0952380952381
27,28,0.04672039369346969,99.11904761904762
28,29,0.04467182397616632,99.14285714285714
29,30,0.03879675607789646,99.45238095238095
30,31,0.04303848335632321,99.23809523809524
31,32,0.03808627294545824,99.38095238095238
32,33,0.03755032426367203,99.35714285714286
33,34,0.033343578900464556,99.45238095238095
34,35,0.03511038574982773,99.52380952380952
35,36,0.038184634734396684,99.19047619047619
36,37,0.03031195908305094,99.57142857142857
37,38,0.028674556210524206,99.57142857142857
38,39,0.02660592140234781,99.61904761904762
39,40,0.02971672199694722,99.5952380952381
40,41,0.02478617239235477,99.64285714285714
41,42,0.025424483429753418,99.5952380952381
42,43,0.025377880019897766,99.54761904761905
43,44,0.02320158562735852,99.66666666666667
44,45,0.01994650018627219,99.83333333333333
45,46,0.020923300229972512,99.71428571428571
46,47,0.018803614798481718,99.69047619047619
47,48,0.019825659191348786,99.76190476190476
48,49,0.020132895848346932,99.69047619047619
49,50,0.0172015837690031,99.85714285714286
50,51,0.018468330409660033,99.73809523809524
51,52,0.02070075365940504,99.66666666666667
52,53,0.017702376046641308,99.85714285714286
53,54,0.019892214141278106,99.64285714285714
54,55,0.01708259380591864,99.76190476190476
55,56,0.01592569137838754,99.88095238095238
56,57,0.015058000395638925,99.88095238095238
57,58,0.013694332503346783,99.83333333333333
58,59,0.018369551550484066,99.69047619047619
59,60,0.01494597994976423,99.83333333333333
60,61,0.012529753836464475,99.92857142857143
61,62,0.015888876729701278,99.76190476190476
62,63,0.013002069790452493,99.85714285714286
63,64,0.013367244222370738,99.88095238095238
64,65,0.012047915599506461,99.88095238095238
65,66,0.013573848300218357,99.78571428571429
66,67,0.013946972258219665,99.83333333333333
67,68,0.011417994335660655,99.92857142857143
68,69,0.01280870252274767,99.9047619047619
69,70,0.011188379393636504,99.9047619047619
70,71,0.016149350625434607,99.76190476190476
71,72,0.009959434928146728,99.97619047619048
72,73,0.01030184514467802,99.95238095238095
73,74,0.009185595138026683,99.97619047619048
74,75,0.008709391437922463,99.95238095238095
75,76,0.010351178260999874,99.85714285714286
76,77,0.010136443969906506,99.88095238095238
77,78,0.009053886783393946,99.95238095238095
78,79,0.009595759452856852,99.95238095238095
79,80,0.010934038662746774,99.80952380952381
80,81,0.00960667575638967,99.92857142857143
81,82,0.00898994088074136,99.97619047619048
82,83,0.010174766256981953,99.9047619047619
83,84,0.008108052121701114,99.97619047619048
84,85,0.01016290967571408,99.83333333333333
85,86,0.007485226683925386,99.97619047619048
86,87,0.0074875791571244145,99.97619047619048
87,88,0.009440776606259698,99.97619047619048
88,89,0.00717835367311526,99.97619047619048
89,90,0.008172090092998449,99.83333333333333
90,91,0.008246413456755832,99.9047619047619
91,92,0.0069540313931859355,100.0
92,93,0.00655819965829847,100.0
93,94,0.007261884527520813,99.95238095238095
94,95,0.008035223239637686,99.92857142857143
95,96,0.007030602022441048,99.95238095238095
96,97,0.0053591803386525225,100.0
97,98,0.005731834924187173,100.0
98,99,0.0060912738977508115,100.0
99,100,0.007248307497127716,99.95238095238095
